Optimal Path Length: 922.93 km

NMEA Messages:
$UTHDG,04,26.7,080.00,N,000.0,N
$UTHDG,09,24.8,089.44,T,333.4,N
$UTHDG,14,23.0,089.44,N,333.4,N
$UTHDG,19,21.1,089.44,N,333.4,N
$UTHDG,24,19.2,089.44,N,333.4,N
$UTHDG,29,17.4,089.44,N,333.4,N
$UTHDG,35,34.5,113.14,T,315.0,N
$UTHDG,41,51.6,113.14,N,315.0,N
$UTHDG,46,49.8,089.44,T,296.6,N
$UTHDG,51,16.4,080.00,T,270.0,E
